cod_segmento;cods_segmento;cod_familia;cod_familia;cod_clase;nom_clase;cod_producto;nom_producto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151800;Semillas y plántulas de especias;10151816;Semillas o plántulas de albahaca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151800;Semillas y plántulas de especias;10151817;Semillas o plántulas de anís
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151901;Semillas, bulbos, plántulas o esquejes de tulipán
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151902;Semillas, plántulas o esquejes de rosa
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151903;Semillas, bulbos, plántulas o esquejes de narciso
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151904;Semillas de girasol
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151905;Bulbos o tallos de jacinto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151906;Bulbos de lirio
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10151900;Semillas, bulbos, plántulas y esquejes de flores;10151907;Semillas o plántulas de veza
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152001;Semillas o esquejes de árboles frutales
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152002;Semillas o esquejes de coníferas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152003;Semillas o esquejes de árboles de frutos secos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152004;Plántulas de latifoliados
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152005;Plántulas de coníferas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152006;Semillas o yemas de pino
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152000;Semillas y esquejes de árboles y arbustos;10152007;Semillas o yemas de algarrobo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152100;Residuos que no sean de piensos;10152101;Extracción de los residuos de semilla de babool
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152100;Residuos que no sean de piensos;10152102;Residuos de semilla de colza
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152100;Residuos que no sean de piensos;10152103;Residuo de semillas de linaza
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152100;Residuos que no sean de piensos;10152104;Torta de neem
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152200;Semillas de cultivos fibrosos y semilleros;10152201;Semillas o plántulas de algodón
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10150000;Semillas, bulbos, plántulas y esquejes;10152200;Semillas de cultivos fibrosos y semilleros;10152202;Semillas o plántulas de lino
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161501;Aceitunos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161502;Cafetos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161503;Cacaoteros
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161504;Manzanos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161505;Peros
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161506;Naranjos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161507;Rododendros
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161508;Plantas de te
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161509;Coníferas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161510;Abetos rojos (píceas)
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161511;Pinos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161512;Abetos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161513;Palmeras
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161514;Casuarina
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161515;Ciprés
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161516;Eucalipto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161517;Árbol de quinua
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161518;Magnolio
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161519;Mioporo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161520;Acalifa
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161521;Tecomaria capensis o madreselva del cabo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161522;Arbusto croton bolaina
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161523;Abutillón
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161524;Ficus
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161525;Lúcumo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161526;Aguacatal
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161527;Guanábano
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161528;Carambolo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161529;Ciruelo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161500;Árboles y arbustos;10161530;Árbol de quince
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161600;Plantas florales;10161602;Poinsettias
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161600;Plantas florales;10161604;Azaleas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161600;Plantas florales;10161605;Cactos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161600;Plantas florales;10161606;Ageratum púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161800;Plantas sin flor;10161801;Helechos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161800;Plantas sin flor;10161802;Hiedras
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161800;Plantas sin flor;10161803;Filodendros
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161800;Plantas sin flor;10161804;Líquenes
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161800;Plantas sin flor;10161805;Vides
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161901;Vainas secas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161902;Follaje seco
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161903;Helechos secos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161905;Ramas y tallos secos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161906;Penachos de gramíneas secos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161907;Flores secas prensadas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10160000;Productos de floricultura y silvicultura;10161900;Productos florales secos;10161908;Pétalos secos
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171501;Estiércol o guano
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171502;Hormonas para plantas
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171503;Harina de pescado
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171504;Abono
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171505;Nutriente foliar
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171500;Abonos orgánicos y nutrientes para plantas;10171506;Humus
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171601;Fertilizante nitrogenado
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171602;Fertilizante de potasio
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171603;Fertilizante de fósforo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171604;Fertilizante de sulfuro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171605;Mezclas de nitrógeno – fósforo – potasio – npk
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10170000;Fertilizantes y nutrientes para plantas y herbicidas;10171600;Abonos químicos y nutrientes para plantas;10171606;Fertilizarte de sílice puro
